store_id,market,category,week_start,forecast_units,model_version,generated_at
ST0046,PL,hard_goods,2024-12-01,66,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,hard_goods,2024-12-01,29,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,fashion,2024-12-01,155,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,home_textiles,2024-12-01,89,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,home_textiles,2024-12-01,46,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,lingerie,2024-12-01,135,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,lingerie,2024-12-01,117,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,hard_goods,2024-12-01,58,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,hard_goods,2024-12-01,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,hard_goods,2024-12-01,88,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,hard_goods,2024-12-01,35,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,fashion,2024-12-01,157,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,home_textiles,2024-12-01,71,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,home_textiles,2024-12-01,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,home_textiles,2024-12-01,70,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,lingerie,2024-12-01,84,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,fashion,2024-12-01,83,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,home_textiles,2024-12-01,102,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,lingerie,2024-12-01,89,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,home_textiles,2024-12-01,101,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,lingerie,2024-12-01,84,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,home_textiles,2024-12-01,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,lingerie,2024-12-01,45,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,fashion,2024-12-01,156,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,home_textiles,2024-12-01,89,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,fashion,2024-12-01,201,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,lingerie,2024-12-01,69,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,fashion,2024-12-01,185,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,home_textiles,2024-12-01,35,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,hard_goods,2024-12-01,55,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,hard_goods,2024-12-01,91,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,lingerie,2024-12-01,114,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,hard_goods,2024-12-01,103,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,lingerie,2024-12-01,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,fashion,2024-12-01,142,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,fashion,2024-12-01,197,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,home_textiles,2024-12-01,145,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,fashion,2024-12-01,206,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,fashion,2024-12-01,154,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,lingerie,2024-12-01,47,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,hard_goods,2024-12-01,61,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,lingerie,2024-12-01,92,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,fashion,2024-12-01,173,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,hard_goods,2024-12-01,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,hard_goods,2024-12-01,81,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,home_textiles,2024-12-01,93,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,lingerie,2024-12-01,74,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,home_textiles,2024-12-01,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,home_textiles,2024-12-01,106,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,lingerie,2024-12-01,112,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,lingerie,2024-12-01,69,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,hard_goods,2024-12-01,82,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,hard_goods,2024-12-01,69,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,hard_goods,2024-12-01,67,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,lingerie,2024-12-01,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,fashion,2024-12-01,153,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,home_textiles,2024-12-01,65,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,lingerie,2024-12-01,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,home_textiles,2024-12-01,65,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,fashion,2024-12-01,177,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,fashion,2024-12-01,150,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,hard_goods,2024-12-01,58,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,fashion,2024-12-01,277,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,fashion,2024-12-01,194,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,lingerie,2024-12-01,103,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,fashion,2024-12-08,146,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,fashion,2024-12-08,190,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,home_textiles,2024-12-08,47,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,fashion,2024-12-08,206,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,fashion,2024-12-08,199,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,lingerie,2024-12-08,67,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,lingerie,2024-12-08,73,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,hard_goods,2024-12-08,58,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,hard_goods,2024-12-08,37,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,lingerie,2024-12-08,100,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,hard_goods,2024-12-08,88,rf_v1.2,2026-04-08 22:12:35.344952
ST0019,DE,fashion,2024-12-08,149,rf_v1.2,2026-04-08 22:12:35.344952
ST0038,DE,lingerie,2024-12-08,113,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,hard_goods,2024-12-08,97,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,lingerie,2024-12-08,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,hard_goods,2024-12-08,31,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,home_textiles,2024-12-08,95,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,fashion,2024-12-08,87,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,lingerie,2024-12-08,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,fashion,2024-12-08,176,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,fashion,2024-12-08,170,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,fashion,2024-12-08,193,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,hard_goods,2024-12-08,90,rf_v1.2,2026-04-08 22:12:35.344952
ST0022,DE,lingerie,2024-12-08,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,home_textiles,2024-12-08,96,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,hard_goods,2024-12-08,81,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,fashion,2024-12-08,153,rf_v1.2,2026-04-08 22:12:35.344952
ST0019,DE,home_textiles,2024-12-08,81,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,hard_goods,2024-12-08,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,hard_goods,2024-12-08,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,fashion,2024-12-08,220,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,lingerie,2024-12-08,38,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,hard_goods,2024-12-08,61,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,fashion,2024-12-08,166,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,lingerie,2024-12-08,70,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,home_textiles,2024-12-08,127,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,hard_goods,2024-12-08,29,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,hard_goods,2024-12-08,100,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,home_textiles,2024-12-08,70,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,hard_goods,2024-12-08,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0019,DE,hard_goods,2024-12-08,54,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,hard_goods,2024-12-08,80,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,home_textiles,2024-12-08,75,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,home_textiles,2024-12-08,111,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,fashion,2024-12-08,193,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,fashion,2024-12-08,155,rf_v1.2,2026-04-08 22:12:35.344952
ST0038,DE,home_textiles,2024-12-08,109,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,fashion,2024-12-08,193,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,hard_goods,2024-12-08,67,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,hard_goods,2024-12-08,55,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,lingerie,2024-12-08,134,rf_v1.2,2026-04-08 22:12:35.344952
ST0039,PL,fashion,2024-12-08,151,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,hard_goods,2024-12-08,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,hard_goods,2024-12-08,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,home_textiles,2024-12-08,110,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,hard_goods,2024-12-08,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,home_textiles,2024-12-08,67,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,fashion,2024-12-08,101,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,home_textiles,2024-12-08,68,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,home_textiles,2024-12-08,71,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,hard_goods,2024-12-08,33,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,fashion,2024-12-08,149,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,hard_goods,2024-12-08,53,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,fashion,2024-12-08,146,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,hard_goods,2024-12-08,111,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,lingerie,2024-12-08,91,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,lingerie,2024-12-08,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,home_textiles,2024-12-08,71,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,home_textiles,2024-12-08,86,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,fashion,2024-12-08,200,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,fashion,2024-12-08,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,fashion,2024-12-08,148,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,home_textiles,2024-12-08,119,rf_v1.2,2026-04-08 22:12:35.344952
ST0039,PL,lingerie,2024-12-08,64,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,lingerie,2024-12-08,75,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,lingerie,2024-12-08,84,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,hard_goods,2024-12-08,40,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,fashion,2024-12-08,83,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,fashion,2024-12-08,201,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,home_textiles,2024-12-08,42,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,home_textiles,2024-12-08,119,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,hard_goods,2024-12-08,55,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,lingerie,2024-12-08,47,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,fashion,2024-12-08,204,rf_v1.2,2026-04-08 22:12:35.344952
ST0038,DE,hard_goods,2024-12-08,83,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,lingerie,2024-12-08,106,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,fashion,2024-12-08,146,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,lingerie,2024-12-08,38,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,lingerie,2024-12-08,102,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,lingerie,2024-12-08,41,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,fashion,2024-12-08,80,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,hard_goods,2024-12-08,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,lingerie,2024-12-08,83,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,hard_goods,2024-12-08,64,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,home_textiles,2024-12-08,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,home_textiles,2024-12-08,109,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,lingerie,2024-12-08,42,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,home_textiles,2024-12-08,116,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,lingerie,2024-12-08,115,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,home_textiles,2024-12-08,86,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,lingerie,2024-12-08,89,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,fashion,2024-12-08,156,rf_v1.2,2026-04-08 22:12:35.344952
ST0044,SK,hard_goods,2024-12-08,64,rf_v1.2,2026-04-08 22:12:35.344952
ST0031,PL,home_textiles,2024-12-08,43,rf_v1.2,2026-04-08 22:12:35.344952
ST0039,PL,hard_goods,2024-12-08,64,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,home_textiles,2024-12-08,117,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,home_textiles,2024-12-08,87,rf_v1.2,2026-04-08 22:12:35.344952
ST0023,DE,lingerie,2024-12-08,103,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,lingerie,2024-12-08,118,rf_v1.2,2026-04-08 22:12:35.344952
ST0039,PL,home_textiles,2024-12-08,71,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,hard_goods,2024-12-08,61,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,fashion,2024-12-08,102,rf_v1.2,2026-04-08 22:12:35.344952
ST0032,DE,lingerie,2024-12-08,69,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,hard_goods,2024-12-08,63,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,fashion,2024-12-08,169,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,lingerie,2024-12-08,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,hard_goods,2024-12-08,61,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,hard_goods,2024-12-08,31,rf_v1.2,2026-04-08 22:12:35.344952
ST0033,DE,lingerie,2024-12-08,68,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,home_textiles,2024-12-08,35,rf_v1.2,2026-04-08 22:12:35.344952
ST0046,PL,fashion,2024-12-08,156,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,home_textiles,2024-12-08,105,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,fashion,2024-12-08,235,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,lingerie,2024-12-08,106,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,lingerie,2024-12-08,75,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,fashion,2024-12-08,149,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,hard_goods,2024-12-08,30,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,fashion,2024-12-08,199,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,lingerie,2024-12-08,44,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,home_textiles,2024-12-08,58,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,fashion,2024-12-08,233,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,fashion,2024-12-08,153,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,lingerie,2024-12-08,104,rf_v1.2,2026-04-08 22:12:35.344952
ST0022,DE,home_textiles,2024-12-08,68,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,home_textiles,2024-12-08,75,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,lingerie,2024-12-08,108,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,home_textiles,2024-12-08,39,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,fashion,2024-12-08,91,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,home_textiles,2024-12-08,65,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,fashion,2024-12-08,165,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,lingerie,2024-12-08,99,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,hard_goods,2024-12-08,80,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,home_textiles,2024-12-08,73,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,fashion,2024-12-08,195,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,lingerie,2024-12-08,109,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,lingerie,2024-12-08,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,home_textiles,2024-12-08,38,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,lingerie,2024-12-08,41,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,hard_goods,2024-12-08,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,home_textiles,2024-12-08,109,rf_v1.2,2026-04-08 22:12:35.344952
ST0022,DE,fashion,2024-12-08,184,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,lingerie,2024-12-08,102,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,fashion,2024-12-08,142,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,fashion,2024-12-08,196,rf_v1.2,2026-04-08 22:12:35.344952
ST0002,HU,fashion,2024-12-08,276,rf_v1.2,2026-04-08 22:12:35.344952
ST0022,DE,hard_goods,2024-12-08,76,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,home_textiles,2024-12-08,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0034,HU,hard_goods,2024-12-08,52,rf_v1.2,2026-04-08 22:12:35.344952
ST0014,DE,hard_goods,2024-12-08,79,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,lingerie,2024-12-08,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0013,CZ,home_textiles,2024-12-08,65,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,hard_goods,2024-12-08,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,hard_goods,2024-12-08,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,hard_goods,2024-12-08,63,rf_v1.2,2026-04-08 22:12:35.344952
ST0021,PL,home_textiles,2024-12-08,64,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,lingerie,2024-12-08,80,rf_v1.2,2026-04-08 22:12:35.344952
ST0007,DE,lingerie,2024-12-08,148,rf_v1.2,2026-04-08 22:12:35.344952
ST0048,AT,lingerie,2024-12-08,93,rf_v1.2,2026-04-08 22:12:35.344952
ST0006,DE,hard_goods,2024-12-08,84,rf_v1.2,2026-04-08 22:12:35.344952
ST0001,DE,home_textiles,2024-12-08,84,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,hard_goods,2024-12-08,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0033,DE,hard_goods,2024-12-08,59,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,hard_goods,2024-12-08,79,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,home_textiles,2024-12-08,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,fashion,2024-12-08,196,rf_v1.2,2026-04-08 22:12:35.344952
ST0017,DE,hard_goods,2024-12-08,55,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,lingerie,2024-12-08,113,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,home_textiles,2024-12-08,85,rf_v1.2,2026-04-08 22:12:35.344952
ST0038,DE,fashion,2024-12-08,200,rf_v1.2,2026-04-08 22:12:35.344952
ST0020,DE,home_textiles,2024-12-08,40,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,fashion,2024-12-08,277,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,home_textiles,2024-12-08,109,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,fashion,2024-12-08,90,rf_v1.2,2026-04-08 22:12:35.344952
ST0028,AT,lingerie,2024-12-08,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,home_textiles,2024-12-08,34,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,hard_goods,2024-12-08,31,rf_v1.2,2026-04-08 22:12:35.344952
ST0033,DE,home_textiles,2024-12-08,97,rf_v1.2,2026-04-08 22:12:35.344952
ST0019,DE,lingerie,2024-12-08,98,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,home_textiles,2024-12-08,96,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,fashion,2024-12-08,279,rf_v1.2,2026-04-08 22:12:35.344952
ST0008,SK,home_textiles,2024-12-08,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0036,CZ,lingerie,2024-12-08,38,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,hard_goods,2024-12-08,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0045,DE,lingerie,2024-12-08,117,rf_v1.2,2026-04-08 22:12:35.344952
ST0049,AT,home_textiles,2024-12-08,84,rf_v1.2,2026-04-08 22:12:35.344952
ST0035,HU,fashion,2024-12-08,211,rf_v1.2,2026-04-08 22:12:35.344952
ST0033,DE,fashion,2024-12-08,141,rf_v1.2,2026-04-08 22:12:35.344952
ST0041,DE,lingerie,2024-12-08,108,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,home_textiles,2024-12-08,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0037,DE,lingerie,2024-12-08,111,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,hard_goods,2024-12-15,55,rf_v1.2,2026-04-08 22:12:35.344952
ST0043,DE,lingerie,2024-12-15,94,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,fashion,2024-12-15,80,rf_v1.2,2026-04-08 22:12:35.344952
ST0003,PL,home_textiles,2024-12-15,95,rf_v1.2,2026-04-08 22:12:35.344952
ST0009,PL,lingerie,2024-12-15,114,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,hard_goods,2024-12-15,33,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,home_textiles,2024-12-15,70,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,lingerie,2024-12-15,85,rf_v1.2,2026-04-08 22:12:35.344952
ST0004,PL,hard_goods,2024-12-15,31,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,lingerie,2024-12-15,104,rf_v1.2,2026-04-08 22:12:35.344952
ST0040,DE,hard_goods,2024-12-15,96,rf_v1.2,2026-04-08 22:12:35.344952
ST0005,DE,hard_goods,2024-12-15,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,lingerie,2024-12-15,67,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,fashion,2024-12-15,282,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,hard_goods,2024-12-15,80,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,home_textiles,2024-12-15,72,rf_v1.2,2026-04-08 22:12:35.344952
ST0018,AT,fashion,2024-12-15,79,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,lingerie,2024-12-15,40,rf_v1.2,2026-04-08 22:12:35.344952
ST0024,DE,home_textiles,2024-12-15,68,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,fashion,2024-12-15,200,rf_v1.2,2026-04-08 22:12:35.344952
ST0012,HU,hard_goods,2024-12-15,69,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,home_textiles,2024-12-15,92,rf_v1.2,2026-04-08 22:12:35.344952
ST0047,DE,home_textiles,2024-12-15,77,rf_v1.2,2026-04-08 22:12:35.344952
ST0042,AT,home_textiles,2024-12-15,73,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,lingerie,2024-12-15,97,rf_v1.2,2026-04-08 22:12:35.344952
ST0011,DE,hard_goods,2024-12-15,63,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,hard_goods,2024-12-15,57,rf_v1.2,2026-04-08 22:12:35.344952
ST0027,DE,home_textiles,2024-12-15,78,rf_v1.2,2026-04-08 22:12:35.344952
ST0050,DE,hard_goods,2024-12-15,28,rf_v1.2,2026-04-08 22:12:35.344952
ST0016,DE,hard_goods,2024-12-15,87,rf_v1.2,2026-04-08 22:12:35.344952
ST0030,DE,fashion,2024-12-15,148,rf_v1.2,2026-04-08 22:12:35.344952
ST0015,DE,home_textiles,2024-12-15,41,rf_v1.2,2026-04-08 22:12:35.344952
ST0029,PL,home_textiles,2024-12-15,44,rf_v1.2,2026-04-08 22:12:35.344952
ST0026,CZ,home_textiles,2024-12-15,102,rf_v1.2,2026-04-08 22:12:35.344952
ST0010,PL,home_textiles,2024-12-15,91,rf_v1.2,2026-04-08 22:12:35.344952
ST0025,AT,fashion,2024-12-15,201,rf_v1.2,2026-04-08 22:12:35.344952
