store_id,market,week_start,category,units_sold,revenue_eur,stock_opening,promo_flag,data_source
ST0073,AT,2024-07-28,fashion,170,765.1,128,0,ERP_v2
ST1428,PL,2024-09-22,fashion,23,340.53,81,0,API
ST0445,PL,2024-09-08,hard_goods,96,647.52,331,0,ERP_v2
ST0152,DE,2024-10-20,home_textiles,18,397.24,94,1,ERP_v2
ST0460,PL,2024-01-28,lingerie,52,2225.66,86,0,ERP_v2
ST0938,DE,2024-04-28,home_textiles,14,230.29,22,0,ERP_v2
ST0291,HU,2024-01-07,lingerie,65,70.71,120,1,MANUAL_UPLOAD
ST0679,SI,2024-07-14,home_textiles,48,836.11,41,1,ERP_v2
ST0601,DE,2024-04-28,fashion,80,950.69,244,0,ERP_v1
ST0219,HU,2024-05-26,hard_goods,14,2851.55,162,0,MANUAL_UPLOAD
ST0780,DE,2024-02-04,lingerie,29,389.89,83,0,ERP_v2
ST0257,PL,2024-07-21,,19,1102.24,45,0,ERP_v1
ST1229,DE,2024-07-07,home_textiles,22,748.01,136,0,ERP_v2
ST0296,DE,2024-06-09,,11,1678.98,85,0,ERP_v1
ST0646,SK,2024-11-24,fashion,20,1290.38,51,1,ERP_v2
ST0157,SK,2024-10-06,fashion,53,1327.4,159,0,ERP_v2
ST0431,AT,2024-01-07,fashion,29,291.87,28,0,ERP_v2
ST0580,DE,2024-02-18,fashion,128,257.9,231,0,MANUAL_UPLOAD
ST1004,AT,2024-07-21,hard_goods,36,962.69,73,0,ERP_v2
ST1288,SK,2024-08-04,,68,842.23,94,0,ERP_v2
ST0613,DE,2024-12-08,fashion,19,933.54,97,0,ERP_v2
ST0514,DE,2024-03-10,lingerie,9,265.81,94,1,MANUAL_UPLOAD
ST0754,CZ,2024-10-20,,42,1574.31,52,0,ERP_v2
ST0260,HU,2024-04-21,lingerie,60,694.62,68,0,ERP_v1
ST0819,DE,2024-04-14,hard_goods,35,987.13,72,0,ERP_v2
ST0821,CZ,2024-08-11,home_textiles,36,659.22,25,0,ERP_v2
ST0926,PL,2024-03-10,home_textiles,89,2874.02,42,0,ERP_v2
ST0673,DE,2024-07-07,hard_goods,31,768.23,76,0,API
ST0518,CZ,2024-02-11,hard_goods,17,559.83,148,0,ERP_v2
ST0596,PL,2024-09-01,hard_goods,130,180.26,63,0,ERP_v2
ST0455,DE,2024-03-24,hard_goods,158,542.49,21,0,API
ST0286,AT,2024-04-07,home_textiles,113,3446.6,357,0,ERP_v2
ST0107,CZ,2024-10-27,fashion,71,384.9,122,0,API
ST0745,DE,2024-02-25,fashion,29,1184.24,28,0,ERP_v1
ST1032,AT,2024-03-17,hard_goods,55,411.75,113,0,MANUAL_UPLOAD
ST1387,DE,2024-05-12,fashion,34,504.91,85,0,ERP_v2
ST1116,DE,2024-10-20,fashion,23,312.37,179,0,ERP_v1
ST1328,DE,2024-02-18,lingerie,10,349.14,36,0,ERP_v2
ST1068,AT,2024-06-30,hard_goods,45,866.8,54,0,ERP_v2
ST0964,DE,2024-04-21,lingerie,71,196.6,39,0,ERP_v2
ST1283,DE,2024-06-30,fashion,34,1169.34,69,0,ERP_v2
ST0812,DE,2024-02-25,home_textiles,100,588.85,79,1,API
ST0818,PL,2024-04-07,home_textiles,60,377.85,34,0,ERP_v2
ST0228,PL,2024-04-28,hard_goods,11,1967.24,106,0,API
ST0304,DE,2024-05-19,hard_goods,85,781.65,105,0,ERP_v2
ST1034,HU,2024-12-15,lingerie,23,453.66,134,0,ERP_v2
ST1358,PL,2024-09-08,fashion,13,646.69,538,0,ERP_v2
ST0256,PL,2024-12-22,hard_goods,19,842.47,77,0,ERP_v2
ST1170,AT,2024-06-09,lingerie,137,382.79,134,1,ERP_v2
ST0033,DE,2024-03-24,lingerie,134,727.88,43,0,ERP_v2
ST0320,HU,2024-08-04,,25,407.17,94,0,MANUAL_UPLOAD
ST0512,DE,2024-06-09,lingerie,73,1554.46,225,1,ERP_v2
ST0184,PL,2024-11-17,fashion,47,316.24,34,0,ERP_v2
ST0434,AT,2024-09-29,,25,1625.93,164,0,ERP_v1
ST0593,SK,2024-05-12,fashion,42,707.01,43,0,ERP_v2
ST0619,DE,2024-09-29,fashion,7,106.98,53,0,ERP_v1
ST0412,AT,2024-10-20,hard_goods,21,3111.49,161,0,ERP_v2
ST0066,PL,2024-12-01,home_textiles,31,471.45,153,0,ERP_v2
ST1125,DE,2024-10-27,fashion,43,353.67,112,1,MANUAL_UPLOAD
ST0096,DE,2024-04-14,,92,922.24,79,1,ERP_v1
ST1439,DE,2024-03-10,home_textiles,204,508.74,33,0,ERP_v1
ST0374,DE,2024-12-01,fashion,568536,185.29,75,0,ERP_v1
ST0836,DE,2024-05-05,lingerie,47,763.6,64,0,ERP_v2
ST1379,PL,2024-02-18,hard_goods,50,454.81,142,0,ERP_v2
ST0352,CZ,2024-12-29,fashion,3,582.88,119,1,ERP_v2
ST0779,HU,2024-11-10,lingerie,53,347.36,74,1,ERP_v2
ST0373,DE,2024-12-01,,19,742.89,121,1,ERP_v1
ST0535,DE,2024-05-05,,7,4104.66,96,0,ERP_v2
ST0687,SK,2024-03-31,home_textiles,34,1317.59,57,0,ERP_v2
ST0060,CZ,2024-10-20,home_textiles,70,178.9,27,0,ERP_v2
ST0407,PL,2024-04-07,,17,1611.22,31,0,ERP_v2
ST0871,DE,2024-12-15,,129,1137.6,82,0,ERP_v2
ST0120,SK,2024-09-29,,20,573.77,58,0,ERP_v2
ST0465,DE,2024-10-13,fashion,164,1560.37,221,0,ERP_v2
ST0817,DE,2024-01-14,lingerie,30,1671.82,97,0,MANUAL_UPLOAD
ST0468,CZ,2024-12-22,hard_goods,112,730.93,127,1,ERP_v2
ST1387,AT,2024-02-11,home_textiles,30,751.52,36,1,ERP_v2
ST0882,DE,2024-09-01,home_textiles,30,425.65,79,0,ERP_v2
ST1056,PL,2024-10-20,fashion,22,962.28,142,0,MANUAL_UPLOAD
ST0166,CZ,2024-01-28,,26,202.91,40,0,ERP_v1
ST0046,CZ,2024-01-21,home_textiles,21,2154.14,98,0,ERP_v2
ST0453,DE,2024-07-28,,27,2382.63,51,0,API
ST0672,DE,2024-03-17,fashion,95,988.02,47,0,API
ST0098,AT,2024-06-09,,55,2263.65,165,0,ERP_v1
ST0026,,2024-12-08,home_textiles,9,800.46,68,0,ERP_v2
ST1395,DE,2024-09-22,,28,726.86,76,0,API
ST0399,DE,2024-09-08,hard_goods,106,806.8,51,0,ERP_v2
ST0841,DE,2024-06-16,hard_goods,69,494.7,138,0,ERP_v2
ST1093,DE,2024-02-11,,17,2653.29,41,0,ERP_v2
ST0866,SK,2024-07-21,fashion,22,1710.32,70,0,ERP_v2
ST0707,DE,2024-06-02,fashion,54,1617.75,85,0,ERP_v2
ST0158,CZ,2024-03-03,fashion,19,1530.71,48,0,ERP_v2
ST1157,DE,2024-03-17,lingerie,12,943.64,101,0,ERP_v1
ST0728,DE,2024-05-19,home_textiles,32,202.93,126,0,ERP_v1
ST0180,HU,2024-03-03,home_textiles,55,175.6,113,0,ERP_v1
ST0016,PL,2024-09-08,hard_goods,42,530.76,86,0,MANUAL_UPLOAD
ST0646,PL,2024-12-22,,29,247.32,244,0,ERP_v2
ST1192,CZ,2024-05-12,,23,894.5,170,1,ERP_v2
ST1178,DE,2024-07-14,,69,1858.39,65,1,ERP_v2
ST0312,AT,2024-03-17,fashion,15,565.61,56,0,MANUAL_UPLOAD
ST1153,DE,2024-08-18,,61,327.36,70,0,ERP_v1
ST0698,CZ,2024-06-16,hard_goods,63,169.68,61,1,MANUAL_UPLOAD
ST0852,PL,2024-12-29,lingerie,23,44.9,88,0,ERP_v1
ST0182,DE,2024-09-15,home_textiles,42,640.13,236,0,ERP_v2
ST0750,,2024-08-25,hard_goods,51,2359.71,108,0,ERP_v2
ST0331,PL,2024-03-24,lingerie,30,743.61,79,0,ERP_v1
ST0916,AT,2024-04-21,,16,715.22,258,0,ERP_v2
ST0807,DE,2024-07-28,lingerie,11,629.64,39,0,ERP_v2
ST0260,SK,2024-03-17,,14,996.58,185,0,API
ST0174,,2024-08-11,lingerie,63,175.22,103,1,ERP_v2
ST0298,AT,2024-12-08,lingerie,11,438.54,84,0,ERP_v1
ST1310,DE,2024-10-13,home_textiles,42,1389.16,102,0,ERP_v2
ST0932,DE,2024-07-07,home_textiles,23,1469.65,117,0,ERP_v2
ST0877,DE,2024-04-21,lingerie,14,473.11,56,0,ERP_v2
ST0790,PL,2024-07-21,fashion,10,1987.74,138,0,MANUAL_UPLOAD
ST0914,DE,2024-09-29,home_textiles,29,288.38,80,0,ERP_v2
ST0812,HU,2024-10-20,lingerie,92,475.31,80,0,ERP_v2
ST0478,DE,2024-08-18,lingerie,35,3500.86,233,0,ERP_v2
ST1271,PL,2024-06-02,fashion,303,2165.01,108,0,MANUAL_UPLOAD
ST0133,DE,2024-04-28,hard_goods,142,1708.18,41,0,ERP_v2
ST1358,DE,2024-06-16,hard_goods,15,140.65,91,1,ERP_v1
ST1483,AT,2024-10-06,home_textiles,12,514.78,616,0,ERP_v2
ST1373,CZ,2024-12-01,hard_goods,67,199.16,51,0,ERP_v2
ST1347,PL,2024-03-03,lingerie,16,1326.8,261,1,ERP_v2
ST1421,DE,2024-08-04,,17,815.19,103,1,ERP_v2
ST1402,DE,2024-10-20,fashion,53,352.63,143,1,ERP_v2
ST0476,SK,2024-06-09,lingerie,124,392.06,70,0,ERP_v2
ST1247,PL,2024-03-24,home_textiles,65,636.86,125,0,ERP_v2
ST0791,PL,2024-06-30,home_textiles,36,777.11,14,1,ERP_v2
ST0885,DE,2024-08-04,hard_goods,83,1207.32,28,0,ERP_v2
ST0150,CZ,2024-03-10,lingerie,127,2105.16,60,0,ERP_v2
ST1069,DE,2024-07-28,hard_goods,29,2703.65,75,0,ERP_v2
ST0058,DE,2024-11-03,lingerie,15,1549.75,64,0,API
ST1064,DE,2024-09-22,home_textiles,19,379.7,83,0,ERP_v2
ST0305,DE,2024-07-14,,30,424.49,151,1,ERP_v2
ST0546,DE,2024-05-12,hard_goods,23,2903.2,230,0,ERP_v2
ST0509,DE,2024-09-22,lingerie,43,362.08,68,0,ERP_v1
ST0486,AT,2024-10-27,fashion,14,866.45,428,0,ERP_v2
ST1254,PL,2024-02-04,,41,1431.68,32,0,ERP_v2
ST0199,HU,2024-05-05,lingerie,23,772.73,35,0,ERP_v2
ST0513,DE,2024-02-25,home_textiles,34,2745.08,53,0,ERP_v2
ST1376,DE,2024-09-29,fashion,101,284.7,63,1,ERP_v2
ST0022,AT,2024-03-24,fashion,169,1305.5,128,1,ERP_v2
ST1256,DE,2024-06-30,home_textiles,34,595.76,137,0,API
ST0195,DE,2024-12-01,lingerie,104,1713.73,193,0,ERP_v1
ST0196,AT,2024-11-24,home_textiles,40,1112.98,90,0,ERP_v2
ST0639,PL,2024-10-20,,10,222.94,35,0,MANUAL_UPLOAD
ST1406,CZ,2024-05-05,hard_goods,38,2448.6,160,1,MANUAL_UPLOAD
ST0733,SI,2024-09-29,fashion,12,969.64,76,0,ERP_v2
ST0441,CZ,2024-10-06,,92,137.95,52,0,ERP_v2
ST1474,DE,2024-07-14,lingerie,25,583.33,320,0,ERP_v1
ST1390,PL,2024-01-07,lingerie,6,1674.39,346,1,ERP_v2
ST1276,AT,2024-02-25,fashion,10,344.62,159,0,MANUAL_UPLOAD
ST0759,AT,2024-06-16,lingerie,20,144.95,13,0,API
ST0562,HU,2024-12-01,,6,305.02,21,0,ERP_v1
ST0536,PL,2024-09-29,fashion,42,1119.94,170,0,ERP_v2
ST0066,PL,2024-07-28,,81,249.74,53,0,MANUAL_UPLOAD
ST1420,DE,2024-07-21,hard_goods,22,4114.5,337,1,ERP_v2
ST0634,,2024-03-17,home_textiles,36,1206.71,237,0,API
ST1413,CZ,2024-07-07,hard_goods,148,1315.54,58,0,ERP_v2
ST1002,DE,2024-04-07,,19,2301.4,96,0,ERP_v1
ST0591,DE,2024-01-07,hard_goods,20,148.54,141,1,ERP_v2
ST0522,DE,2024-04-21,fashion,22,262.87,47,0,ERP_v2
ST0534,DE,2024-06-30,fashion,59,911.63,162,0,ERP_v2
ST0753,PL,2024-12-22,,16,1127.99,45,0,ERP_v1
ST0365,DE,2024-11-24,hard_goods,31,1711.17,39,0,MANUAL_UPLOAD
ST0086,,2024-01-14,home_textiles,117,528.3,255,0,ERP_v2
ST0004,CZ,2024-11-24,,12,557.02,77,0,ERP_v2
ST0578,DE,2024-12-29,home_textiles,56,1735.33,174,1,ERP_v2
ST0342,DE,2024-09-15,hard_goods,79,1534.76,33,1,ERP_v2
ST0185,DE,2024-09-22,,64,279.91,729,0,API
ST1112,DE,2024-09-29,hard_goods,73,342.54,247,0,ERP_v2
ST0794,DE,2024-09-08,fashion,18,239.64,137,0,ERP_v2
ST0534,AT,2024-06-23,fashion,69,2714.6,51,0,API
ST0202,HU,2024-08-11,fashion,16,1329.01,156,1,ERP_v2
ST1015,,2024-07-07,,31,1491.53,10,0,ERP_v2
ST0022,CZ,2024-09-15,home_textiles,494696,763.21,91,0,ERP_v1
ST0789,PL,2024-03-10,home_textiles,36,952.21,109,0,ERP_v1
ST1113,,2024-11-10,lingerie,34,860.27,79,0,ERP_v2
ST0022,AT,2024-09-29,fashion,107,773.1,55,0,ERP_v1
ST0527,DE,2024-11-10,hard_goods,14,213.2,48,0,ERP_v2
ST0158,PL,2024-12-15,,26,7643.14,61,0,ERP_v2
ST0781,HU,2024-09-15,home_textiles,16,1627.46,60,0,API
ST1102,DE,2024-04-21,,21,111.63,69,1,ERP_v2
ST0491,DE,2024-01-07,fashion,9,1424.63,204,1,MANUAL_UPLOAD
ST0665,DE,2024-09-29,home_textiles,12,1364.17,276,0,ERP_v2
ST0441,DE,2024-10-20,lingerie,56,796.7,133,0,API
ST1057,DE,2024-10-27,lingerie,10,949.08,101,0,ERP_v2
ST1259,DE,2024-07-14,,6,64.24,109,0,MANUAL_UPLOAD
ST1109,HU,2024-09-01,fashion,61,218.93,57,1,ERP_v2
ST0224,SK,2024-11-10,hard_goods,16,846.35,120,0,ERP_v2
ST1093,HU,2024-01-07,fashion,89,567.14,58,0,API
ST1434,DE,2024-07-21,hard_goods,30,497.1,14,0,MANUAL_UPLOAD
ST0958,DE,2024-11-10,home_textiles,33,239.08,241,0,ERP_v2
ST0019,DE,2024-10-20,,9,-408.68,98,0,MANUAL_UPLOAD
ST0790,HU,2024-08-25,,20,579.78,93,0,ERP_v2
ST0970,DE,2024-07-28,,23,266.76,114,0,ERP_v2
ST1012,PL,2024-01-07,home_textiles,68,555.22,130,0,ERP_v2
ST0463,DE,2024-07-14,hard_goods,40,1195.4,103,0,ERP_v2
ST0226,DE,2024-09-15,home_textiles,38,890.52,102,0,ERP_v2
ST0606,DE,2024-06-16,lingerie,20,754.23,117,1,MANUAL_UPLOAD
ST0803,PL,2024-03-10,home_textiles,31,369.02,79,0,ERP_v2
ST1166,DE,2024-07-07,lingerie,84,1946.08,67,1,ERP_v1
ST0855,DE,2024-08-11,fashion,48,1588.73,58,1,ERP_v2
ST0369,DE,2024-03-24,home_textiles,31,924.2,39,0,MANUAL_UPLOAD
ST1134,PL,2024-11-10,fashion,20,166.41,191,0,ERP_v2
ST0218,AT,2024-01-28,,67,1956.73,120,0,ERP_v2
ST0778,,2024-10-06,hard_goods,37,501.14,44,0,ERP_v2
ST0048,DE,2024-06-30,fashion,46,454.53,58,0,MANUAL_UPLOAD
ST1374,DE,2024-04-21,fashion,41,1944.39,85,1,ERP_v2
ST1070,AT,2024-03-10,hard_goods,64,931.24,72,0,ERP_v2
ST1111,AT,2024-06-02,,9,530.32,62,0,ERP_v1
ST0239,CZ,2024-02-04,home_textiles,34,616.13,83,1,ERP_v2
ST0282,,2024-06-16,fashion,16,-973.47,57,0,MANUAL_UPLOAD
ST1027,CZ,2024-07-21,fashion,20,650.24,248,0,ERP_v2
ST0586,DE,2024-12-29,,16,186.64,70,1,ERP_v2
ST1053,DE,2024-09-01,,45,415.34,196,0,ERP_v1
ST1413,HU,2024-04-07,home_textiles,106,1141.28,57,0,ERP_v1
ST1024,DE,2024-02-04,fashion,96,447.76,53,0,ERP_v1
ST0837,CZ,2024-07-14,home_textiles,60,1027.62,121,1,ERP_v1
ST0143,SI,2024-03-03,,121,131.52,417,0,ERP_v2
ST0602,PL,2024-07-14,hard_goods,33,239.61,96,0,ERP_v2
ST1306,AT,2024-09-29,hard_goods,15,342.92,130,0,ERP_v1
ST1060,PL,2024-07-21,fashion,28,1134.94,98,0,ERP_v1
ST0507,DE,2024-09-22,hard_goods,47,312.15,102,0,ERP_v2
ST1309,AT,2024-02-11,hard_goods,81,289.6,104,0,MANUAL_UPLOAD
ST0935,DE,2024-11-17,lingerie,93,1348.6,50,0,API
ST1268,DE,2024-10-13,,8,355.75,113,1,ERP_v2
ST0534,PL,2024-06-16,hard_goods,6,423.49,143,0,ERP_v1
ST0702,PL,2024-12-01,home_textiles,26,336.59,113,0,ERP_v2
ST0476,CZ,2024-12-15,home_textiles,71,271.64,123,0,ERP_v2
ST0814,SK,2024-11-17,,23,991.35,167,1,ERP_v1
ST0359,DE,2024-06-30,,22,542.94,96,0,ERP_v2
ST0211,CZ,2024-03-03,home_textiles,20,243.15,94,1,ERP_v2
ST0255,DE,2024-04-07,home_textiles,23,760.85,220,0,ERP_v2
ST0617,PL,2024-05-26,lingerie,45,1282.88,41,0,ERP_v2
ST0511,SK,2024-11-03,fashion,6,124.99,110,0,ERP_v2
ST0588,DE,2024-03-17,home_textiles,72,327.24,37,1,API
ST1258,PL,2024-04-07,fashion,59,353.3,229,0,ERP_v2
ST1414,AT,2024-08-18,home_textiles,10,3145.03,197,0,MANUAL_UPLOAD
ST0483,CZ,2024-10-06,lingerie,41,975.3,90,0,ERP_v2
ST0139,PL,2024-09-29,lingerie,44,1204.05,42,1,ERP_v2
ST0427,CZ,2024-12-08,fashion,14,5138.57,84,0,ERP_v2
ST0764,DE,2024-12-29,,21,506.73,23,1,MANUAL_UPLOAD
ST0418,PL,2024-07-07,fashion,22,420.82,113,0,ERP_v2
ST1159,PL,2024-10-06,home_textiles,6,245.56,147,0,ERP_v2
ST0671,AT,2024-06-16,,19,116.43,69,0,ERP_v1
ST0124,DE,2024-04-14,fashion,69,357.07,124,0,ERP_v2
ST0312,DE,2024-10-27,hard_goods,15,1361.54,149,0,ERP_v1
ST1153,DE,2024-11-24,home_textiles,34,862.77,109,0,ERP_v2
ST0357,DE,2024-02-04,fashion,46,4646.32,72,1,ERP_v2
ST1178,DE,2024-02-25,,15,669.5,102,0,ERP_v2
ST1309,CZ,2024-03-03,home_textiles,76,1443.54,97,0,ERP_v2
ST1061,SK,2024-02-11,lingerie,24,739.35,132,0,ERP_v1
ST0778,CZ,2024-04-21,,24,217.43,42,1,ERP_v1
ST0709,CZ,2024-02-11,home_textiles,35,999.42,498,0,ERP_v2
ST0114,DE,2024-09-08,home_textiles,549,786.37,240,0,MANUAL_UPLOAD
ST0004,AT,2024-10-20,lingerie,67,505.37,217,1,ERP_v2
ST0711,SK,2024-05-19,lingerie,34,176.21,46,0,ERP_v2
ST0758,CZ,2024-05-05,fashion,20,1248.57,117,0,ERP_v2
ST0639,DE,2024-04-21,hard_goods,84,60.25,395,0,ERP_v2
ST0627,AT,2024-03-31,home_textiles,115,3365.97,172,0,ERP_v1
ST0445,DE,2024-04-14,fashion,55,922.04,13,0,MANUAL_UPLOAD
ST0468,DE,2024-09-01,fashion,35,298.86,371,0,ERP_v1
ST0647,DE,2024-03-10,hard_goods,76,1933.64,115,0,ERP_v1
ST0177,SK,2024-11-03,hard_goods,65,1715.88,62,0,API
ST1166,PL,2024-05-19,lingerie,25,531.86,176,1,ERP_v2
ST0563,DE,2024-08-04,lingerie,58,2056.15,67,0,ERP_v2
ST0502,AT,2024-04-21,,20,481.99,32,0,ERP_v2
ST0031,CZ,2024-08-25,hard_goods,42,314.69,449,0,MANUAL_UPLOAD
ST1154,DE,2024-02-25,,8,859.55,36,1,ERP_v2
ST0968,PL,2024-04-14,,70,251.5,40,1,MANUAL_UPLOAD
ST1115,DE,2024-02-18,fashion,15,2280.48,102,0,ERP_v2
ST0171,AT,2024-01-21,lingerie,64,795.39,149,0,ERP_v1
ST1277,DE,2024-05-26,,22,962.63,68,1,ERP_v2
ST1112,SK,2024-02-04,,16,241.89,67,0,ERP_v2
ST0691,DE,2024-12-15,home_textiles,12,174.55,82,0,ERP_v2
ST0454,DE,2024-08-04,hard_goods,34,532.06,55,0,ERP_v1
ST0779,DE,2024-06-02,home_textiles,61,848.69,49,1,ERP_v1
ST0689,PL,2024-03-31,fashion,10,1953.33,79,0,ERP_v2
ST0528,PL,2024-10-20,lingerie,20,1440.78,231,0,ERP_v2
ST1140,DE,2024-11-24,hard_goods,52,482.15,61,0,ERP_v1
ST0733,DE,2024-11-10,,23,1513.23,43,0,ERP_v2
ST1193,CZ,2024-09-15,,217,771.92,64,1,ERP_v2
ST0926,PL,2024-12-29,lingerie,12,580.01,107,1,ERP_v2
ST0429,CZ,2024-12-08,hard_goods,41,156.62,31,0,ERP_v1
ST0528,PL,2024-02-25,lingerie,69,758.34,49,0,ERP_v2
ST1252,CZ,2024-08-25,lingerie,14,567.71,150,0,ERP_v2
ST1439,DE,2024-06-09,hard_goods,111,917.54,53,0,API
ST1035,PL,2024-05-05,home_textiles,82,530.4,122,0,ERP_v2
ST1235,CZ,2024-01-28,,21,423.05,34,0,ERP_v2
ST1358,DE,2024-03-31,home_textiles,64,820.91,111,0,ERP_v2
ST1487,DE,2024-07-28,hard_goods,777610,869.39,132,1,ERP_v1
ST0780,PL,2024-10-20,hard_goods,10,687.84,111,0,ERP_v2
ST1003,AT,2024-10-20,hard_goods,59,804.59,81,1,ERP_v2
ST0856,PL,2024-02-04,lingerie,36,452.39,160,0,API
ST0061,DE,2024-08-04,,30,511.18,105,1,API
ST0653,DE,2024-10-27,,33,1054.53,97,1,MANUAL_UPLOAD
ST1490,DE,2024-10-20,fashion,38,1778.3,61,0,ERP_v1
ST0163,HU,2024-06-09,lingerie,16,921.14,106,0,ERP_v2
ST0733,HU,2024-12-15,,16,846.29,31,0,ERP_v2
ST1342,DE,2024-11-17,hard_goods,32,844.06,60,1,ERP_v2
ST0020,DE,2024-10-13,hard_goods,47,927.71,53,0,ERP_v2
ST0067,DE,2024-12-15,fashion,50,109.74,163,0,ERP_v2
ST0382,DE,2024-05-19,,54,3066.18,42,1,ERP_v1
ST0872,DE,2024-06-16,hard_goods,89,214.57,133,0,ERP_v2
ST0863,DE,2024-10-27,lingerie,13,2506.98,68,0,ERP_v2
ST0583,CZ,2024-02-18,,57,357.02,29,0,ERP_v2
ST0630,PL,2024-02-18,hard_goods,56,6155.97,170,0,ERP_v1
ST0701,DE,2024-11-10,fashion,34,252.22,119,1,ERP_v2
ST1013,PL,2024-11-17,fashion,55,513.61,111,0,ERP_v2
ST0306,AT,2024-09-29,fashion,21,1255.95,193,0,ERP_v2
ST1211,DE,2024-05-05,home_textiles,21,234.4,56,0,API
ST1200,PL,2024-07-07,home_textiles,78,1998.89,200,0,ERP_v2
ST0529,DE,2024-05-19,home_textiles,47,58.42,215,0,ERP_v2
ST0820,DE,2024-08-18,lingerie,53,645.23,27,0,ERP_v2
ST1223,DE,2024-04-28,hard_goods,23,222.96,35,1,ERP_v2
ST1075,,2024-06-16,fashion,25,1914.5,50,0,ERP_v2
ST0581,PL,2024-05-12,fashion,21,367.86,146,0,ERP_v2
ST0600,DE,2024-11-24,home_textiles,27,1661.98,262,1,ERP_v2
ST0719,CZ,2024-04-21,lingerie,68,681.84,57,0,API
ST1474,DE,2024-01-07,home_textiles,17,178.13,107,0,ERP_v2
ST0697,HU,2024-06-09,,22,591.75,154,0,MANUAL_UPLOAD
ST0911,PL,2024-01-21,,35,227.07,74,1,MANUAL_UPLOAD
ST0085,AT,2024-11-17,lingerie,77,274.14,41,0,ERP_v2
ST0613,CZ,2024-09-15,,41,112.08,65,0,ERP_v1
ST1358,PL,2024-01-21,,8,698.85,117,0,MANUAL_UPLOAD
ST0642,SK,2024-10-27,fashion,187,322.46,181,0,ERP_v1
ST0217,CZ,2024-06-02,fashion,71,749.1,292,1,ERP_v1
ST0795,DE,2024-12-08,,44,1181.4,40,0,MANUAL_UPLOAD
ST0052,DE,2024-08-18,home_textiles,17,249.58,105,0,ERP_v2
ST0629,DE,2024-04-21,fashion,126347,823.32,179,0,ERP_v1
ST0563,DE,2024-09-22,,64,232.59,62,0,API
ST0678,DE,2024-12-15,home_textiles,47,653.33,259,0,ERP_v2
ST0885,DE,2024-11-10,lingerie,13,913.6,106,0,ERP_v2
ST1043,DE,2024-10-06,,10,394.03,136,0,ERP_v2
ST0618,CZ,2024-04-07,hard_goods,48,923.47,58,0,ERP_v2
ST1008,CZ,2024-12-01,home_textiles,54,2024.04,82,0,ERP_v2
ST0158,DE,2024-12-29,home_textiles,69,1376.63,43,0,ERP_v2
ST0497,DE,2024-06-30,fashion,25,648.07,128,0,MANUAL_UPLOAD
ST0074,DE,2024-04-07,fashion,6,295.17,67,0,ERP_v2
ST1454,SK,2024-06-02,home_textiles,21,422.34,104,0,ERP_v2
ST1299,AT,2024-10-27,,36,903.21,78,0,ERP_v2
ST0147,SI,2024-10-27,home_textiles,3,278.1,142,0,ERP_v2
ST0485,SK,2024-08-04,,68,-4333.08,77,1,MANUAL_UPLOAD
ST1449,SK,2024-11-17,hard_goods,83,1570.82,103,0,API
ST0271,DE,2024-04-14,,7,337.05,63,0,ERP_v2
ST0356,AT,2024-06-09,lingerie,16,422.29,68,0,API
ST0562,SI,2024-06-02,lingerie,19,1476.39,54,0,ERP_v2
ST0801,DE,2024-03-03,,20,804.85,180,0,ERP_v2
ST0055,PL,2024-06-16,lingerie,55,1186.38,71,0,MANUAL_UPLOAD
ST0121,DE,2024-08-04,,21,8466.19,241,0,ERP_v2
ST1366,DE,2024-01-07,home_textiles,21,1401.77,108,0,ERP_v2
ST0905,SK,2024-10-13,hard_goods,25,1424.49,67,0,ERP_v2
ST1060,PL,2024-09-22,fashion,241,326.05,78,0,ERP_v2
ST0198,CZ,2024-11-03,lingerie,224,288.59,276,0,ERP_v1
ST0642,PL,2024-03-31,fashion,90,967.53,153,1,ERP_v2
ST1195,AT,2024-10-20,hard_goods,29,1148.76,56,0,ERP_v2
ST1178,CZ,2024-03-17,,14,313.84,19,1,ERP_v2
ST0581,SI,2024-02-04,,14,475.32,368,1,ERP_v2
ST1303,HU,2024-02-11,hard_goods,48,530.49,13,0,ERP_v2
ST0573,CZ,2024-08-04,,14,356.28,127,0,ERP_v2
ST1345,AT,2024-04-28,hard_goods,13,1024.23,355,1,ERP_v2
ST1379,DE,2024-08-11,hard_goods,30,531.52,502,1,ERP_v2
ST1407,DE,2024-06-30,home_textiles,34,1021.76,120,0,API
ST0041,DE,2024-12-15,lingerie,52,568.46,97,0,ERP_v2
ST0353,DE,2024-08-04,fashion,74,261.82,93,0,ERP_v2
ST0794,DE,2024-07-07,,67,357.71,73,1,ERP_v2
ST0985,DE,2024-12-01,,12,1245.78,37,0,ERP_v2
ST1105,DE,2024-06-30,fashion,18,175.74,48,0,ERP_v2
ST1424,AT,2024-05-12,lingerie,115,418.04,49,0,ERP_v2
ST1151,DE,2024-12-29,fashion,39,1211.4,291,1,ERP_v2
ST0300,PL,2024-03-03,hard_goods,98,9747.99,204,0,ERP_v2
ST0158,DE,2024-11-24,,27,233.66,660,0,MANUAL_UPLOAD
ST0130,PL,2024-02-25,fashion,23,648.74,165,0,MANUAL_UPLOAD
ST0836,SK,2024-02-04,hard_goods,4,1093.43,134,1,MANUAL_UPLOAD
ST1229,DE,2024-12-22,hard_goods,99,373.34,64,0,API
